X,Y
-1.660312652133930,-0.002718465815602310
-1.630681019094500,-0.0025717478597512300
-1.6010493860550700,-0.0021261100489951
-1.5714177530156300,-0.0024576638609920000
-1.5417861199762000,-0.0030881375278939400
-1.5121544869367700,-0.00192509206536573
-1.4825228538973300,-0.0017185901385335900
-1.4528912208579000,-0.002050143950530490
-1.423259587818470,-0.002979537472337480
-1.393627954779030,-0.0019360599517712600
-1.363996321739600,0.0003030969884150190
-1.334364688700170,0.0005095989152472670
-1.3047330556607300,0.0008698310531731760
-1.2751014226213000,0.0015923255866866500
-1.2454697895818700,0.001634421593321170
-1.2158381565424400,0.0014551745645377000
-1.1862065235030000,0.001542108549407730
-1.156574890463570,0.003190068443226340
-1.126943257424140,0.0034582522448800600
-1.0954466964311700,0.002440742198117630
-1.0688024016876700,0.0036447437724027600
-1.0380483583058400,0.005537246078849310
-1.0084167252664000,0.007623621759861980
-0.9787850922269710,0.006813796180016980
-0.9480310488451350,0.0069642599987115300
-0.9200269108021860,0.0064950026497963
-0.8898901931086710,0.009346389031905540
-0.8602585600692380,0.009552890958737680
-0.830626927029805,0.011433344073037900
-0.800995293990372,0.013433365129300200
-0.7713636609509390,0.014955114417714500
-0.7417320279115060,0.016237727822204700
-0.7121003948720730,0.017998612994542900
-0.6824687618326400,0.019221442428052100
-0.6528371287932060,0.02062362377450430
-0.6232054957537730,0.0228627807146905
-0.5935738627143400,0.02456388191604790
-0.563942229674907,0.025667143407595000
-0.5345350787039540,0.026511588251838900
-0.5046789635960410,0.027514962564803300
-0.47504733055660800,0.025389889623376400
-0.4454156975171750,0.022726760943120300
-0.4157840644777420,0.01844946504637700
-0.3849979522289800,0.010109857953693200
-0.3575983123275820,0.0018531230462616200
-0.33867447395467100,-0.009722714276659270
-0.3127788639120930,-0.021081541671275100
-0.28887686843006800,-0.030095389092323300
-0.28109482338940900,-0.041841545929113000
-0.2622383296370430,-0.054989164906688900
-0.2441514886908950,-0.07234216563589360
-0.22760395335718600,-0.0895055786143738
-0.2187233440546580,-0.10426491871883700
-0.205047205728766,-0.1171289355391040
-0.19444474495591500,-0.13152823804352900
-0.18391135558875100,-0.14629000060984200
-0.17085685991403600,-0.16274496982749800
-0.15987450640991000,-0.1778640145206760
-0.15179315194461000,-0.1932971792038910
-0.14616069277182500,-0.20795045524310600
-0.1380997457672960,-0.22141072640877100
-0.1284470168226330,-0.23755505813626100
-0.11927532088185600,-0.2541247497135660
-0.10889980901340300,-0.2699552779970110
-0.10128468653648500,-0.2857887883989120
-0.09320333207118560,-0.3002654095464310
-0.08444853140044400,-0.3162615699232870
-0.0761599627180849,-0.33084681878811900
-0.06495820592530870,-0.3450858470082130
-0.05014767133661510,-0.3626336318246250
-0.03480592539931580,-0.37789800279093300
-0.006328771569211080,-0.3768148212647190
0.025817060637204100,-0.37775495492447100
0.05131822361659480,-0.36593485325680700
0.06957257723233120,-0.3471681959601180
0.07825607183426130,-0.32765794108444800
0.08853093679728550,-0.3109562208989200
0.09999649992522520,-0.2920773645342460
0.11054004685204900,-0.27333331094008600
0.11758533023205500,-0.2574431325488030
0.12566668469735500,-0.24230676007039800
0.1359030670200680,-0.22644738212278700
0.14362525017579900,-0.21062907681208200
0.15414383852745900,-0.19509882150445900
0.1651113910160800,-0.17937490508783000
0.17453963789226400,-0.16327350844025200
0.18244338017151300,-0.14669347498843200
0.1946275761345810,-0.13128814771375300
0.20975125377678500,-0.11558759777549200
0.22168087227318,-0.10024052586337700
0.23323849191323600,-0.0867437851911178
0.24913182236165900,-0.07346998357724690
0.2632569248245130,-0.05542337149662010
0.2816989901427610,-0.04153241197066380
0.3004457822508020,-0.02638605414059210
0.327700546329853,-0.014758977549111800
0.35563084158711700,-0.0010304219035146600
0.3874391862007950,0.008565611957376710
0.41783873075050600,0.01659322979978940
0.44622707848758500,0.02156542359404870
0.4758587115270180,0.02398393244717790
0.5054903445664520,0.025206761880687200
0.5369869055594160,0.02389821557958870
0.5632570635221140,0.024070952240890000
0.594385243684751,0.023315340879981300
0.624016876724184,0.02190767559032640
0.6536485097636170,0.019961954561842200
0.6856570117634320,0.015587089955271600
0.7129117758424830,0.015582876982535200
0.7425434088819170,0.014662847215219300
0.7721750419213500,0.01271712618673520
0.8018066749607830,0.011070325013156300
0.8316968680694550,0.009102998678199410
0.8587609826209920,0.007210906253822040
0.890701574079082,0.006284063297117280
0.9203332071185150,0.006396207390232390
0.9499648401579480,0.005466813868425400
0.9795964731973810,0.003341740926998350
1.0088240385135500,-0.0012336976829719900
1.0388597392762500,0.004241557115793550
1.0684913723156800,0.002919297498968580
1.0981230053551100,0.0017080652568227700
1.1266771244658400,0.0006945785162468800
1.15738627143398,0.0009424708254327510
1.187017904473410,0.0008842151664919530
1.216649537512850,0.00015599945179578500
1.2462811705522800,-0.000992064605291998
1.274116947043870,-0.0006160319665835520
1.3055444366311500,-0.00030535100496764700
1.3351760696705800,0.002005546700395770
1.3648077027100100,0.0008250605004686000
1.394439335749450,-0.0005228208182053160
1.424070968788880,0.0016565521510000200
1.453702601828310,0.0024011098166610800
1.4819873424568600,0.002435721589334360
1.5183534375507100,0.0013135809490563100
1.5479850705901400,0.0015798668468693900
1.5776167036295800,0.002742912309397610
1.6117379780386200,0.0026654778326983300
1.6348596310921200,0.002366003590092540
1.6665116027478800,0.0010906271926158800
1.6961432357873100,0.001297129119447900
1.7176935143614400,0.001847321453889770
