X,Y
-1.7432357909483700,0.00555213398022758
-1.7008645264252900,0.006191059033868410
-1.6584932619022100,0.006139716842057940
-1.6161219973791300,0.00842159203363213
-1.573750732856040,0.00877528268832617
-1.5313794683329600,0.00877528268832617
-1.4890082038098800,0.010058837483586700
-1.446636939286790,0.009802126524534610
-1.40426567476371,0.010743400041058900
-1.361894410240630,0.011770243877267200
-1.319523145717540,0.013652790910315900
-1.2771518811944600,0.01604875986146890
-1.2347806166713800,0.018958150730726000
-1.1924093521482900,0.022466533837771300
-1.1500380876252100,0.026573909182604800
-1.1076668231021300,0.031622558043962700
-1.0652955585790500,0.037270199143108800
-1.0229242940559600,0.04403025439814750
-0.9805530295328800,0.05215943476813050
-0.9381817650097960,0.061229888654637900
-0.8958105004867130,0.07209731925450990
-0.8534392359636310,0.08484729688743070
-0.8110679714405470,0.09947982155340020
-0.7686967069174640,0.1171928777279950
-0.7263254423943810,0.13730190285374200
-0.6878061110097600,0.15760108424545400
-0.6487731885400110,0.17632196862966100
-0.6152991342857680,0.19647629568935900
-0.584317507356412,0.2179262580600370
-0.5563267932169210,0.239261791101256
-0.5260249191943520,0.2610365851168530
-0.4952094540866560,0.28362714951343700
-0.4643939889789590,0.3061588843152390
-0.4338192696924160,0.32804349357443000
-0.4035334453912580,0.35008105978005600
-0.3642437273789440,0.3705665943124140
-0.32187246285586100,0.38220415778944200
-0.2795011983327780,0.37672765732966400
-0.24302112566852000,0.3521186400981800
-0.21787026811738500,0.32626683981199000
-0.20130695562199800,0.3008524548658330
-0.19129192946199600,0.2782618904692480
-0.17806695901994300,0.25455225644746300
-0.16827662895968500,0.23300008108894900
-0.1555389864222710,0.19956755344954100
-0.14307856634557900,0.16722299130325900
-0.13505370564045000,0.1423184628452190
-0.12682457575373500,0.1171928777279950
-0.1196459730866010,0.08981893246107300
-0.11301208823702800,0.06608838125003130
-0.10500862716044500,0.04040207284354450
-0.09888833339599980,0.014004580002350500
-0.09320770472715690,-0.014017322740845700
-0.08562056369685280,-0.04362227639819610
-0.07791669741992860,-0.07601777325857580
-0.07021283114300440,-0.10896234633692800
-0.06344276683904070,-0.14182847995557000
-0.0539491134472756,-0.17066058421767900
-0.050311176594283600,-0.19635511009137400
-0.0459777518135136,-0.22353438288101400
-0.03837018386505100,-0.24565094882820600
-0.03105151090197310,-0.2729478808074130
-0.024417626052399400,-0.29588357882672300
-0.01679935828966330,-0.3209528301501550
-0.014359800635304100,-0.34765362223556200
-0.0007175374365839820,-0.37185219555620900
0.010035775908289400,-0.39689617194262300
0.01581367561598260,-0.42883846303578700
0.022875553036496400,-0.4563314936642700
0.0298090326857281,-0.48115758266259900
0.037213304162994100,-0.5063105027430560
0.04714273180880760,-0.5286918952470790
0.059083724538039800,-0.5514707143469690
0.07697770484489560,-0.5731028911630920
0.10261056900266200,-0.5882745088430710
0.14687816984006500,-0.5832133535503740
0.18176779499805800,-0.5646956072541360
0.20619255285330600,-0.5399016071256880
0.228603800204358,-0.5183378865653110
0.24821364163652900,-0.4960297042236840
0.2674733073288390,-0.4739097765853620
0.28673297302115000,-0.45131921218877700
0.30599263871346000,-0.4281638836822780
0.3252523044057710,-0.40547919193404100
0.3445119700980810,-0.3833592642957190
0.36377163579039200,-0.36161584606400700
0.3849572680519330,-0.339652797345105
0.4080688668827060,-0.3169053540291000
0.43118046571347800,-0.29447166855193600
0.454292064544251,-0.27313613551071700
0.47932962994425400,-0.25135237698544000
0.5062931619134890,-0.22977031992798800
0.5337702849678520,-0.20890990589987200
0.5627881812776000,-0.1893941683239340
0.590685515219795,-0.16903984161509200
0.6276290557750450,-0.14625246548323500
0.6680743537288970,-0.12608354113370800
0.7104456182519800,-0.10802820368037800
0.7528168827750630,-0.09262554613725180
0.7951881472981460,-0.07927657626654270
0.8375594118212290,-0.06798129406825050
0.8799306763443120,-0.0579695666652188
0.9223019408673960,-0.04952662845639420
0.9800809379443270,-0.039828658892204000
1.0147483361904900,-0.03465776671701180
1.0590455672828,-0.02911097635177910
1.1110466646520400,-0.02357029815223800
1.153417929175120,-0.019976344725508600
1.1957891936982000,-0.01672467257751540
1.2381604582212900,-0.014157562986994400
1.2805317227443700,-0.012018304994893600
1.3229029872674500,-0.010221328281528900
1.3652742517905400,-0.008595492207532420
1.4076455163136200,-0.007397507731955800
1.4500167808367000,-0.005686101338275300
1.4923880453597900,-0.0062850935760634400
1.5347593098828700,-0.005600531018591150
1.5771305744059500,-0.004573687182382820
1.6195018389290300,-0.0053438200595391500
1.661873103452120,-0.004915968461118860
1.7042443679752000,-0.0044025465430147500
1.744689665929050,-0.0034612730264903500
